//LOGDATA
///INDEX 1
DETAIL FACTOR 1   :PP ENABLE SWITCH

///INDEX 322
DATE              :2025/06/06 18:08:55
EVENT             :TEST
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :KRIS3(-160_-90)54
LINE              :0381

///INDEX 323
DATE              :2025/06/06 18:08:52
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 324
DATE              :2025/06/06 18:08:52
EVENT             :SPEED OVERRIDE SETTING
LOGIN NAME        :melika
OVERRIDE STATUS   :INVALID
SPEED RATIO       :100

///INDEX 325
DATE              :2025/06/06 18:08:52
EVENT             :TEACH MODE
LOGIN NAME        :melika

///INDEX 326
DATE              :2025/06/06 18:07:56
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :KRIS3(-160_-90)54
LINE              :0381
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :ALARM STOP QUE

///INDEX 327
DATE              :2025/06/06 17:26:02
EVENT             :START
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :KRIS1(-160_-90)07
LINE              :0279

///INDEX 328
DATE              :2025/06/06 17:26:00
EVENT             :PLAY MODE
LOGIN NAME        :melika

///INDEX 329
DATE              :2025/06/06 17:26:00
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :KRIS1(-160_-90)07
LINE              :0279
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :PP ENABLE SWITCH

///INDEX 330
DATE              :2025/06/06 17:25:59
EVENT             :TEST
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :KRIS1(-160_-90)07
LINE              :0278

///INDEX 331
DATE              :2025/06/06 17:25:57
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 332
DATE              :2025/06/06 17:25:57
EVENT             :SPEED OVERRIDE SETTING
LOGIN NAME        :melika
OVERRIDE STATUS   :INVALID
SPEED RATIO       :100

///INDEX 333
DATE              :2025/06/06 17:25:57
EVENT             :TEACH MODE
LOGIN NAME        :melika

///INDEX 334
DATE              :2025/06/06 17:25:36
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :KRIS1(-160_-90)07
LINE              :0278
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :ALARM STOP QUE

///INDEX 335
DATE              :2025/06/06 17:10:17
EVENT             :START
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O24B(90,0)KMOK
LINE              :0407

///INDEX 336
DATE              :2025/06/06 17:10:15
EVENT             :PLAY MODE
LOGIN NAME        :melika

///INDEX 337
DATE              :2025/06/06 17:10:04
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O24B(90,0)KMOK
LINE              :0407
STOP FACTOR       :HOLD

///INDEX 338
DATE              :2025/06/06 17:10:01
EVENT             :NEXT
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O24B(90,0)KMOK
LINE              :0407

///INDEX 339
DATE              :2025/06/06 17:09:36
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O24B(90,0)KMOK
LINE              :0414
STOP FACTOR       :KEY OFF

///INDEX 340
DATE              :2025/06/06 17:09:35
EVENT             :TEST
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O24B(90,0)KMOK
LINE              :0414

///INDEX 341
DATE              :2025/06/06 17:09:30
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O24B(90,0)KMOK
LINE              :0414
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :ALARM STOP QUE

///INDEX 342
DATE              :2025/06/06 17:09:26
EVENT             :TEST
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O24B(90,0)KMOK
LINE              :0414

///INDEX 343
DATE              :2025/06/06 17:09:08
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 344
DATE              :2025/06/06 17:09:08
EVENT             :SPEED OVERRIDE SETTING
LOGIN NAME        :melika
OVERRIDE STATUS   :INVALID
SPEED RATIO       :100

///INDEX 345
DATE              :2025/06/06 17:09:08
EVENT             :TEACH MODE
LOGIN NAME        :melika

///INDEX 346
DATE              :2025/06/06 17:09:04
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O24B(90,0)KMOK
LINE              :0414
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :ALARM STOP QUE

///INDEX 347
DATE              :2025/06/06 17:09:01
EVENT             :START
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O24B(90,0)KMOK
LINE              :0414

///INDEX 348
DATE              :2025/06/06 17:08:59
EVENT             :PLAY MODE
LOGIN NAME        :melika

///INDEX 349
DATE              :2025/06/06 17:08:58
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O24B(90,0)KMOK
LINE              :0414
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :PP ENABLE SWITCH

///INDEX 350
DATE              :2025/06/06 17:08:57
EVENT             :TEST
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O24B(90,0)KMOK
LINE              :0411

///INDEX 351
DATE              :2025/06/06 17:08:55
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 352
DATE              :2025/06/06 17:08:55
EVENT             :SPEED OVERRIDE SETTING
LOGIN NAME        :melika
OVERRIDE STATUS   :INVALID
SPEED RATIO       :100

///INDEX 353
DATE              :2025/06/06 17:08:55
EVENT             :TEACH MODE
LOGIN NAME        :melika

///INDEX 354
DATE              :2025/06/06 17:08:10
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O24B(90,0)KMOK
LINE              :0411
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :ALARM STOP QUE

///INDEX 355
DATE              :2025/06/06 16:50:37
EVENT             :START
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O8B-O21B(90,0)_MPKMOK
LINE              :1065

///INDEX 356
DATE              :2025/06/06 16:50:35
EVENT             :PLAY MODE
LOGIN NAME        :melika

///INDEX 357
DATE              :2025/06/06 16:50:32
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O8B-O21B(90,0)_MPKMOK
LINE              :1065
STOP FACTOR       :KEY OFF

///INDEX 358
DATE              :2025/06/06 16:50:15
EVENT             :TEST
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O8B-O21B(90,0)_MPKMOK
LINE              :1061

///INDEX 359
DATE              :2025/06/06 16:50:14
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O8B-O21B(90,0)_MPKMOK
LINE              :1061
STOP FACTOR       :KEY OFF

///INDEX 360
DATE              :2025/06/06 16:50:14
EVENT             :TEST
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O8B-O21B(90,0)_MPKMOK
LINE              :1061

///INDEX 361
DATE              :2025/06/06 16:50:13
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O8B-O21B(90,0)_MPKMOK
LINE              :1061
STOP FACTOR       :KEY OFF

///INDEX 362
DATE              :2025/06/06 16:50:12
EVENT             :TEST
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O8B-O21B(90,0)_MPKMOK
LINE              :1061

///INDEX 363
DATE              :2025/06/06 16:50:12
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O8B-O21B(90,0)_MPKMOK
LINE              :1061
STOP FACTOR       :KEY OFF

///INDEX 364
DATE              :2025/06/06 16:50:11
EVENT             :TEST
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O8B-O21B(90,0)_MPKMOK
LINE              :1061

///INDEX 365
DATE              :2025/06/06 16:50:01
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 366
DATE              :2025/06/06 16:50:01
EVENT             :SPEED OVERRIDE SETTING
LOGIN NAME        :melika
OVERRIDE STATUS   :INVALID
SPEED RATIO       :100

///INDEX 367
DATE              :2025/06/06 16:50:01
EVENT             :TEACH MODE
LOGIN NAME        :melika

///INDEX 368
DATE              :2025/06/06 16:49:30
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O8B-O21B(90,0)_MPKMOK
LINE              :1061
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :ALARM STOP QUE

///INDEX 369
DATE              :2025/06/06 16:02:29
EVENT             :START
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O242(-90,180)OKKR
LINE              :0097

///INDEX 370
DATE              :2025/06/06 16:02:27
EVENT             :PLAY MODE
LOGIN NAME        :melika

///INDEX 371
DATE              :2025/06/06 16:02:26
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O242(-90,180)OKKR
LINE              :0097
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :PP ENABLE SWITCH

///INDEX 372
DATE              :2025/06/06 16:02:26
EVENT             :TEST
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O242(-90,180)OKKR
LINE              :0095

///INDEX 373
DATE              :2025/06/06 16:02:23
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 374
DATE              :2025/06/06 16:02:23
EVENT             :SPEED OVERRIDE SETTING
LOGIN NAME        :melika
OVERRIDE STATUS   :INVALID
SPEED RATIO       :100

///INDEX 375
DATE              :2025/06/06 16:02:23
EVENT             :TEACH MODE
LOGIN NAME        :melika

///INDEX 376
DATE              :2025/06/06 15:58:22
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O242(-90,180)OKKR
LINE              :0095
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :ALARM STOP QUE

///INDEX 377
DATE              :2025/06/06 15:54:16
EVENT             :START
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :KRIS1A
LINE              :0316

///INDEX 378
DATE              :2025/06/06 15:54:05
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 379
DATE              :2025/06/06 15:54:03
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :KRIS1A
LINE              :0316
STOP FACTOR       :HOLD
DETAIL FACTOR 1   :PP HOLD

///INDEX 380
DATE              :2025/06/06 15:44:41
EVENT             :START
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :MASTER_X4
LINE              :0000

///INDEX 381
DATE              :2025/06/06 15:44:40
EVENT             :SELECT JOB
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :MASTER_X4

///INDEX 382
DATE              :2025/06/06 15:18:49
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 383
DATE              :2025/06/06 15:07:50
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :MASTER_X4
LINE              :0206
STOP FACTOR       :PAUSE COMM

///INDEX 384
DATE              :2025/06/06 14:47:14
EVENT             :START
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :KRIS7(1)_V2
LINE              :0246

///INDEX 385
DATE              :2025/06/06 14:47:12
EVENT             :PLAY MODE
LOGIN NAME        :melika

///INDEX 386
DATE              :2025/06/06 14:47:12
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :KRIS7(1)_V2
LINE              :0246
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :PP ENABLE SWITCH

///INDEX 387
DATE              :2025/06/06 14:47:11
EVENT             :TEST
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :KRIS7(1)_V2
LINE              :0244

///INDEX 388
DATE              :2025/06/06 14:47:09
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 389
DATE              :2025/06/06 14:47:09
EVENT             :SPEED OVERRIDE SETTING
LOGIN NAME        :melika
OVERRIDE STATUS   :INVALID
SPEED RATIO       :100

///INDEX 390
DATE              :2025/06/06 14:47:09
EVENT             :TEACH MODE
LOGIN NAME        :melika

///INDEX 391
DATE              :2025/06/06 14:33:22
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :KRIS7(1)_V2
LINE              :0244
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :ALARM STOP QUE

///INDEX 392
DATE              :2025/06/06 14:24:33
EVENT             :LOGIN
LOGIN NAME        :melika

///INDEX 393
DATE              :2025/06/06 14:24:23
EVENT             :LOGOUT
LOGIN NAME        :melika

///INDEX 394
DATE              :2025/06/06 14:00:05
EVENT             :START
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O55A(90,180)KMOK
LINE              :0401

///INDEX 395
DATE              :2025/06/06 14:00:03
EVENT             :PLAY MODE
LOGIN NAME        :melika

///INDEX 396
DATE              :2025/06/06 14:00:02
EVENT             :STOP
LOGIN NAME        :melika
TASK              :#00
JOB NAME          :OK_R2_O55A(90,180)KMOK
LINE              :0401
STOP FACTOR       :SERVO OFF
DETAIL FACTOR 1   :PP ENABLE SWITCH

///INDEX 397
DATE              :2025/06/06 13:59:59
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 398
DATE              :2025/06/06 13:59:59
EVENT             :SPEED OVERRIDE SETTING
LOGIN NAME        :melika
OVERRIDE STATUS   :INVALID
SPEED RATIO       :100

///INDEX 399
DATE              :2025/06/06 13:59:59
EVENT             :TEACH MODE
LOGIN NAME        :melika

///INDEX 400
DATE              :2025/06/06 13:34:48
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 401
DATE              :2025/06/06 12:56:55
EVENT             :PLAY MODE
LOGIN NAME        :melika

///INDEX 402
DATE              :2025/06/06 12:56:13
EVENT             :SPEED OVERRIDE SETTING
LOGIN NAME        :melika
OVERRIDE STATUS   :INVALID
SPEED RATIO       :100

///INDEX 403
DATE              :2025/06/06 12:56:13
EVENT             :TEACH MODE
LOGIN NAME        :melika

///INDEX 404
DATE              :2025/06/06 12:55:46
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 405
DATE              :2025/06/06 12:45:31
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 406
DATE              :2025/06/06 11:27:21
EVENT             :PLAY MODE
LOGIN NAME        :melika

///INDEX 407
DATE              :2025/06/06 11:27:18
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 408
DATE              :2025/06/06 11:27:18
EVENT             :SPEED OVERRIDE SETTING
LOGIN NAME        :melika
OVERRIDE STATUS   :INVALID
SPEED RATIO       :100

///INDEX 409
DATE              :2025/06/06 11:27:18
EVENT             :TEACH MODE
LOGIN NAME        :melika

///INDEX 410
DATE              :2025/06/06 11:12:52
EVENT             :PLAY MODE
LOGIN NAME        :melika

///INDEX 411
DATE              :2025/06/06 11:12:48
EVENT             :SAFETY FENCE OPEN
LOGIN NAME        :melika

///INDEX 412
DATE              :2025/06/06 11:12:48
EVENT             :SPEED OVERRIDE SETTING
LOGIN NAME        :melika
OVERRIDE STATUS   :INVALID
SPEED RATIO       :100

///INDEX 413
DATE              :2025/06/06 11:12:48
EVENT             :TEACH MODE
LOGIN NAME        :melika

///INDEX 414
DATE              :2025/06/06 10:59:36
EVENT             :PLAY MODE
LOGIN NAME        :melika

///INDEX 415
DATE              :2025/06/06 10:57:12
EVENT             :SPEED OVERRIDE SETTING
LOGIN NAME        :melika
OVERRIDE STATUS   :INVALID
SPEED RATIO       :100

///INDEX 416
DATE              :2025/06/06 10:57:12
EVENT             :TEACH MODE
LOGIN NAME        :melika

///INDEX 417
DATE              :2025/06/06 05:24:24
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17093
AFTER EDIT        :17094

///INDEX 418
DATE              :2025/06/06 05:24:24
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17093
AFTER EDIT        :17094

///INDEX 419
DATE              :2025/06/06 05:24:24
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17093
AFTER EDIT        :17094

///INDEX 420
DATE              :2025/06/06 05:24:24
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17093
AFTER EDIT        :17094

///INDEX 421
DATE              :2025/06/06 05:24:24
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17093
AFTER EDIT        :17094

///INDEX 422
DATE              :2025/06/06 05:24:24
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17093
AFTER EDIT        :17094

///INDEX 423
DATE              :2025/06/06 05:24:24
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17093
AFTER EDIT        :17094

///INDEX 424
DATE              :2025/06/06 05:24:24
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17093
AFTER EDIT        :17094

///INDEX 425
DATE              :2025/06/05 05:55:22
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17092
AFTER EDIT        :17093

///INDEX 426
DATE              :2025/06/05 05:55:22
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17092
AFTER EDIT        :17093

///INDEX 427
DATE              :2025/06/05 05:55:22
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17092
AFTER EDIT        :17093

///INDEX 428
DATE              :2025/06/05 05:55:22
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17092
AFTER EDIT        :17093

///INDEX 429
DATE              :2025/06/05 05:55:22
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17092
AFTER EDIT        :17093

///INDEX 430
DATE              :2025/06/05 05:55:22
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17092
AFTER EDIT        :17093

///INDEX 431
DATE              :2025/06/05 05:55:22
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17092
AFTER EDIT        :17093

///INDEX 432
DATE              :2025/06/05 05:55:22
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17092
AFTER EDIT        :17093

///INDEX 433
DATE              :2025/06/04 05:43:41
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17091
AFTER EDIT        :17092

///INDEX 434
DATE              :2025/06/04 05:43:41
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17091
AFTER EDIT        :17092

///INDEX 435
DATE              :2025/06/04 05:43:41
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17091
AFTER EDIT        :17092

///INDEX 436
DATE              :2025/06/04 05:43:41
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17091
AFTER EDIT        :17092

///INDEX 437
DATE              :2025/06/04 05:43:41
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17091
AFTER EDIT        :17092

///INDEX 438
DATE              :2025/06/04 05:43:41
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17091
AFTER EDIT        :17092

///INDEX 439
DATE              :2025/06/04 05:43:41
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17091
AFTER EDIT        :17092

///INDEX 440
DATE              :2025/06/04 05:43:41
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17091
AFTER EDIT        :17092

///INDEX 441
DATE              :2025/06/03 05:52:16
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17090
AFTER EDIT        :17091

///INDEX 442
DATE              :2025/06/03 05:52:16
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17090
AFTER EDIT        :17091

///INDEX 443
DATE              :2025/06/03 05:52:16
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17090
AFTER EDIT        :17091

///INDEX 444
DATE              :2025/06/03 05:52:16
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17090
AFTER EDIT        :17091

///INDEX 445
DATE              :2025/06/03 05:52:16
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17090
AFTER EDIT        :17091

///INDEX 446
DATE              :2025/06/03 05:52:16
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17090
AFTER EDIT        :17091

///INDEX 447
DATE              :2025/06/03 05:52:16
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17090
AFTER EDIT        :17091

///INDEX 448
DATE              :2025/06/03 05:52:16
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17090
AFTER EDIT        :17091

///INDEX 449
DATE              :2025/06/02 05:42:08
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17087
AFTER EDIT        :17090

///INDEX 450
DATE              :2025/06/02 05:42:08
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17087
AFTER EDIT        :17090

///INDEX 451
DATE              :2025/06/02 05:42:08
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17087
AFTER EDIT        :17090

///INDEX 452
DATE              :2025/06/02 05:42:08
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17087
AFTER EDIT        :17090

///INDEX 453
DATE              :2025/06/02 05:42:08
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17087
AFTER EDIT        :17090

///INDEX 454
DATE              :2025/06/02 05:42:08
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17087
AFTER EDIT        :17090

///INDEX 455
DATE              :2025/06/02 05:42:08
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17087
AFTER EDIT        :17090

///INDEX 456
DATE              :2025/06/02 05:42:08
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17087
AFTER EDIT        :17090

///INDEX 457
DATE              :2025/05/31 05:55:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-40-0
BEFORE EDIT       :17086
AFTER EDIT        :17087

///INDEX 458
DATE              :2025/05/31 05:55:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-39-0
BEFORE EDIT       :17086
AFTER EDIT        :17087

///INDEX 459
DATE              :2025/05/31 05:55:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-38-0
BEFORE EDIT       :17086
AFTER EDIT        :17087

///INDEX 460
DATE              :2025/05/31 05:55:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-37-0
BEFORE EDIT       :17086
AFTER EDIT        :17087

///INDEX 461
DATE              :2025/05/31 05:55:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-36-0
BEFORE EDIT       :17086
AFTER EDIT        :17087

///INDEX 462
DATE              :2025/05/31 05:55:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-35-0
BEFORE EDIT       :17086
AFTER EDIT        :17087

///INDEX 463
DATE              :2025/05/31 05:55:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-34-0
BEFORE EDIT       :17086
AFTER EDIT        :17087

///INDEX 464
DATE              :2025/05/31 05:55:01
EVENT             :OTHER FILE EDT
LOGIN NAME        :
FILE NAME         :REGENERATION UNIT INFO
ELEMENT NUMBER    :1-33-0
BEFORE EDIT       :17086
AFTER EDIT        :17087

///INDEX 465
DATE              :2025/05/30 05:28:05
EVENT             :OTHER FILE EDT
